"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:2000166","negative regulation of planar cell polarity pathway involved in pericardium morphogenesis",8.84486e-05,0.609057,11,18.06071,0.001597444,6.095436e-11,2.57384700774194e-08,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:2000168","negative regulation of planar cell polarity pathway involved in neural tube closure",8.84486e-05,0.609057,11,18.06071,0.001597444,6.095436e-11,2.57384700774194e-08,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0003383","apical constriction",0.0008163196,5.621177,27,4.803265,0.003920999,7.072861e-11,2.8932422028125e-08,4,0.7007245,3,4.281283,0.0008004269,0.75,0.01866832,0.27637930180791
"GO:0071788","endoplasmic reticulum tubular network maintenance",0.0002744592,1.889926,16,8.465941,0.002323555,2.121473e-10,8.2327784e-08,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0044332","Wnt signaling pathway involved in dorsal/ventral axis specification",0.0003633557,2.502068,18,7.19405,0.002613999,2.138384e-10,8.2327784e-08,5,0.8759056,3,3.425027,0.0008004269,0.6,0.04060451,0.415244559296875
"GO:0071874","cellular response to norepinephrine stimulus",0.0002789996,1.921191,16,8.328166,0.002323555,2.679074e-10,1.001973676e-07,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:1905039","carboxylic acid transmembrane transport",0.00638752,43.98446,91,2.068912,0.01321522,3.278299e-10,1.19202594194444e-07,72,12.61304,21,1.664944,0.005602988,0.2916667,0.01012274,0.193825063211679
"GO:0097053","L-kynurenine catabolic process",0.0004285174,2.950771,19,6.438995,0.002759222,4.199486e-10,1.48571004702703e-07,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:0021599","abducens nerve formation",0.000171735,1.182567,13,10.99303,0.001887888,4.70864e-10,1.62200256842105e-07,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0014020","primary neural tube formation",0.01223628,84.25904,146,1.732752,0.02120244,5.235372e-10,1.75720562769231e-07,114,19.97065,30,1.502205,0.008004269,0.2631579,0.01199912,0.212254703783784
"GO:0008154","actin polymerization or depolymerization",0.003628133,24.98333,61,2.441628,0.008858554,7.609544e-10,2.490223274e-07,41,7.182426,14,1.949202,0.003735326,0.3414634,0.007773529,0.160500880818898
"GO:0016199","axon midline choice point recognition",0.002092154,14.40657,43,2.984749,0.006244554,8.413477e-10,2.68615643731707e-07,5,0.8759056,4,4.566702,0.001067236,0.8,0.004044204,0.104621799130435
"GO:0021874","Wnt signaling pathway involved in forebrain neuroblast division",0.0001144225,0.7879136,11,13.96092,0.001597444,8.795634e-10,2.71537316139535e-07,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0006560","proline metabolic process",0.0002601927,1.791687,15,8.371998,0.002178333,8.919866e-10,2.71537316139535e-07,9,1.57663,2,1.268528,0.0005336179,0.2222222,0.485582,1
"GO:0050904","diapedesis",0.0002230125,1.535664,14,9.116577,0.002033111,1.103623e-09,3.283278425e-07,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0034516","response to vitamin B6",0.0004099073,2.822622,18,6.37705,0.002613999,1.386422e-09,3.94527477826087e-07,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0043420","anthranilate metabolic process",0.0004099073,2.822622,18,6.37705,0.002613999,1.386422e-09,3.94527477826087e-07,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:1903825","organic acid transmembrane transport",0.007128559,49.08726,96,1.955701,0.01394133,1.779353e-09,4.95568739787234e-07,84,14.71521,24,1.630965,0.006403415,0.2857143,0.008245534,0.168910860813772
"GO:0021893","cerebral cortex GABAergic interneuron fate commitment",0.0001237618,0.8522237,11,12.90741,0.001597444,1.966387e-09,5.25306241428572e-07,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:1902871","positive regulation of amacrine cell differentiation",0.0001237618,0.8522237,11,12.90741,0.001597444,1.966387e-09,5.25306241428572e-07,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:0001892","embryonic placenta development",0.0123209,84.84174,143,1.685491,0.02076677,4.271519e-09,1.1182836742e-06,113,19.79547,32,1.616532,0.008537887,0.2831858,0.002977735,0.0861867850110375
"GO:0051124","synaptic growth at neuromuscular junction",0.0002949575,2.031077,15,7.385244,0.002178333,4.685896e-09,1.20271330666667e-06,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0003333","amino acid transmembrane transport",0.005068103,34.89896,74,2.120407,0.01074644,5.148467e-09,1.29602755826923e-06,57,9.985324,18,1.802646,0.004802561,0.3157895,0.00694128,0.148953041311475
"GO:0001843","neural tube closure",0.01169949,80.56267,137,1.70054,0.01989544,5.306471e-09,1.31059821490566e-06,107,18.74438,27,1.440432,0.007203842,0.2523364,0.02792844,0.35955511217547
"GO:0099558","maintenance of synapse structure",0.001369082,9.427495,32,3.394327,0.00464711,6.233273e-09,1.51099154759259e-06,8,1.401449,2,1.427094,0.0005336179,0.25,0.4218037,1
"GO:0035284","brain segmentation",0.0002142357,1.475227,13,8.812204,0.001887888,6.372404e-09,1.516632152e-06,3,0.5255434,1,1.902793,0.000266809,0.3333333,0.4388708,1
"GO:0048143","astrocyte activation",0.0006321534,4.353008,21,4.82425,0.003049666,7.981003e-09,1.83888802263158e-06,7,1.226268,5,4.077413,0.001334045,0.7142857,0.002524372,0.0763141558429561
"GO:1904412","regulation of cardiac ventricle development",0.0001420879,0.9784171,11,11.24265,0.001597444,8.007381e-09,1.83888802263158e-06,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:1900239","regulation of phenotypic switching",0.0007601497,5.234391,23,4.394017,0.00334011,8.793636e-09,1.98463267655172e-06,4,0.7007245,2,2.854189,0.0005336179,0.5,0.1439318,0.748651844270323
"GO:0001838","embryonic epithelial tube formation",0.01926499,132.6587,202,1.522704,0.02933488,9.347186e-09,2.07380787694915e-06,148,25.92681,44,1.697085,0.01173959,0.2972973,0.0001754207,0.010390303
"GO:0007155","cell adhesion",0.1223488,842.4935,999,1.185766,0.145077,1.068556e-08,2.3240047359375e-06,1019,178.5096,259,1.450903,0.06910352,0.2541708,5.634076e-11,2.73148351259259e-08
"GO:0002265","astrocyte activation involved in immune response",0.0003150754,2.169609,15,6.913688,0.002178333,1.108677e-08,2.3240047359375e-06,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0051563","smooth endoplasmic reticulum calcium ion homeostasis",0.0003150754,2.169609,15,6.913688,0.002178333,1.108677e-08,2.3240047359375e-06,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0010960","magnesium ion homeostasis",0.001481121,10.199,33,3.235611,0.004792332,1.124805e-08,2.3240047359375e-06,13,2.277355,6,2.634636,0.001600854,0.4615385,0.01607878,0.261231686633663
"GO:0019805","quinolinate biosynthetic process",0.0005271487,3.629946,19,5.234238,0.002759222,1.136259e-08,2.3240047359375e-06,3,0.5255434,2,3.805585,0.0005336179,0.6666667,0.08130004,0.583465925
"GO:0022610","biological adhesion",0.1226363,844.4734,1000,1.18417,0.1452222,1.34168e-08,2.70193710769231e-06,1028,180.0862,260,1.443753,0.06937033,0.2529183,8.851854e-11,3.9955437537931e-08
"GO:0021882","regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment",0.0001532786,1.055477,11,10.42183,0.001597444,1.718861e-08,3.40907431666667e-06,3,0.5255434,2,3.805585,0.0005336179,0.6666667,0.08130004,0.583465925
"GO:0072175","epithelial tube formation",0.01950882,134.3377,202,1.503673,0.02933488,2.302259e-08,4.49799556865672e-06,149,26.10199,44,1.685695,0.01173959,0.295302,0.0002072797,0.0119528249911894
"GO:0048568","embryonic organ development",0.06189085,426.1804,540,1.267069,0.07841998,2.34217e-08,4.50867725e-06,489,85.66357,130,1.517565,0.03468517,0.2658487,2.786419e-07,5.4439141358209e-05
"GO:0045110","intermediate filament bundle assembly",0.0003941432,2.71407,16,5.895205,0.002323555,3.221759e-08,6.11200366811594e-06,6,1.051087,1,0.9513963,0.000266809,0.1666667,0.6851622,1
"GO:0060606","tube closure",0.01208314,83.20453,137,1.646545,0.01989544,3.356772e-08,6.27716364e-06,108,18.91956,27,1.427094,0.007203842,0.25,0.03120866,0.364101033333333
"GO:0090138","regulation of actin cytoskeleton organization by cell-cell adhesion",9.788793e-05,0.6740563,9,13.352,0.001307,4.30456e-08,7.92542413055556e-06,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0048010","vascular endothelial growth factor receptor signaling pathway",0.003971722,27.34928,60,2.193842,0.008713331,4.359286e-08,7.92542413055556e-06,26,4.554709,7,1.536871,0.001867663,0.2692308,0.1566588,0.748651844270323
"GO:0046874","quinolinate metabolic process",0.0005759034,3.965671,19,4.791119,0.002759222,4.453066e-08,7.9850183479452e-06,5,0.8759056,2,2.283351,0.0005336179,0.4,0.2128166,0.81170433974359
"GO:0035357","peroxisome proliferator activated receptor signaling pathway",0.0004605932,3.171645,17,5.359994,0.002468777,4.686382e-08,8.28982978108108e-06,7,1.226268,3,2.446448,0.0008004269,0.4285714,0.1080818,0.685460640503876
"GO:1903980","positive regulation of microglial cell activation",0.0004095605,2.820234,16,5.673288,0.002323555,5.393316e-08,9.413134192e-06,6,1.051087,2,1.902793,0.0005336179,0.3333333,0.283843,0.930122039119804
"GO:1905277","negative regulation of epithelial tube formation",0.0004680466,3.222969,17,5.27464,0.002468777,5.869116e-08,1.01087800578947e-05,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:1902748","positive regulation of lens fiber cell differentiation",0.0004724288,3.253145,17,5.225713,0.002468777,6.685901e-08,1.13660317e-05,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0003195","tricuspid valve formation",0.0009278172,6.388949,24,3.756486,0.003485333,7.582475e-08,1.27249484294872e-05,4,0.7007245,3,4.281283,0.0008004269,0.75,0.01866832,0.27637930180791
"GO:0033600","negative regulation of mammary gland epithelial cell proliferation",0.001300273,8.95368,29,3.238892,0.004211444,8.170008e-08,1.35373930025316e-05,6,1.051087,3,2.854189,0.0008004269,0.5,0.07076376,0.572191338964242
"GO:1902746","regulation of lens fiber cell differentiation",0.0006643331,4.574598,20,4.371969,0.002904444,8.556838e-08,1.40011261775e-05,4,0.7007245,3,4.281283,0.0008004269,0.75,0.01866832,0.27637930180791
"GO:0006898","receptor-mediated endocytosis",0.01669237,114.9436,175,1.522485,0.02541388,8.889692e-08,1.43661812691358e-05,185,32.40851,49,1.511949,0.01307364,0.2648649,0.0014451,0.0516840409836066
"GO:0021898","commitment of multipotent stem cells to neuronal lineage in forebrain",0.0001810184,1.246493,11,8.824762,0.001597444,9.006541e-08,1.43775148402439e-05,4,0.7007245,2,2.854189,0.0005336179,0.5,0.1439318,0.748651844270323
"GO:0030041","actin filament polymerization",0.002482856,17.09694,43,2.515069,0.006244554,9.962382e-08,1.57117566722892e-05,23,4.029166,6,1.489142,0.001600854,0.2608696,0.2034101,0.81170433974359
"GO:0006289","nucleotide-excision repair",0.002758893,18.99774,46,2.421341,0.006680221,1.065049e-07,1.65970135833333e-05,51,8.934237,12,1.343148,0.003201708,0.2352941,0.1704941,0.748651844270323
"GO:0038028","insulin receptor signaling pathway via phosphatidylinositol 3-kinase",0.000326066,2.24529,14,6.235274,0.002033111,1.169114e-07,1.80043556e-05,3,0.5255434,1,1.902793,0.000266809,0.3333333,0.4388708,1
"GO:0048024","regulation of mRNA splicing, via spliceosome",0.007063405,48.63861,89,1.829822,0.01292477,1.201599e-07,1.82894545465116e-05,83,14.54003,16,1.10041,0.004268943,0.1927711,0.3797148,1
"GO:0033085","negative regulation of T cell differentiation in thymus",0.001261941,8.689725,28,3.222196,0.004066221,1.495941e-07,2.25078938965517e-05,10,1.751811,2,1.141676,0.0005336179,0.2,0.5447646,1
"GO:0050684","regulation of mRNA processing",0.008519898,58.66802,102,1.738596,0.01481266,1.63706e-07,2.43512675e-05,113,19.79547,20,1.010332,0.005336179,0.1769912,0.518576,1
"GO:0016080","synaptic vesicle targeting",0.0008984246,6.186552,23,3.717741,0.00334011,1.670954e-07,2.45761661348315e-05,4,0.7007245,2,2.854189,0.0005336179,0.5,0.1439318,0.748651844270323
"GO:0031133","regulation of axon diameter",0.0004485851,3.088957,16,5.179742,0.002323555,1.802501e-07,2.62163756555556e-05,6,1.051087,1,0.9513963,0.000266809,0.1666667,0.6851622,1
"GO:1902751","positive regulation of cell cycle G2/M phase transition",0.002277737,15.6845,40,2.550289,0.005808888,1.91787e-07,2.75878223076923e-05,23,4.029166,8,1.985523,0.002134472,0.3478261,0.03603061,0.391545984735974
"GO:2000399","negative regulation of thymocyte aggregation",0.001279941,8.813673,28,3.176882,0.004066221,1.977032e-07,2.79169163225806e-05,11,1.926992,2,1.037887,0.0005336179,0.1818182,0.5990042,1
"GO:0090118","receptor-mediated endocytosis involved in cholesterol transport",0.0001961676,1.35081,11,8.143264,0.001597444,1.983402e-07,2.79169163225806e-05,3,0.5255434,1,1.902793,0.000266809,0.3333333,0.4388708,1
"GO:0001569","branching involved in blood vessel morphogenesis",0.006732152,46.3576,85,1.833572,0.01234389,2.089743e-07,2.91007828404255e-05,40,7.007245,14,1.997932,0.003735326,0.35,0.006081757,0.132683665216667
"GO:0021953","central nervous system neuron differentiation",0.03599488,247.8607,330,1.331393,0.04792332,2.271467e-07,3.12984242421053e-05,194,33.98514,70,2.059724,0.01867663,0.3608247,4.432024e-10,1.48756908102564e-07
"GO:0048549","positive regulation of pinocytosis",0.0001998185,1.37595,11,7.994476,0.001597444,2.374678e-07,3.23797239791667e-05,4,0.7007245,4,5.708378,0.001067236,1,0.0009405362,0.0374213339148936
"GO:0071896","protein localization to adherens junction",0.0004018364,2.767045,15,5.420945,0.002178333,2.449192e-07,3.30514672989691e-05,4,0.7007245,1,1.427094,0.000266809,0.25,0.5371838,1
"GO:1905426","positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation",0.0003474255,2.392372,14,5.851934,0.002033111,2.481856e-07,3.31505051428571e-05,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0021603","cranial nerve formation",0.0007808769,5.377118,21,3.905438,0.003049666,2.573012e-07,3.40209364444445e-05,8,1.401449,3,2.140642,0.0008004269,0.375,0.1511789,0.748651844270323
"GO:0060976","coronary vasculature development",0.01040617,71.65688,118,1.646736,0.01713622,2.838577e-07,3.715697293e-05,68,11.91232,21,1.762881,0.005602988,0.3088235,0.004977413,0.121783805925234
"GO:0043314","negative regulation of neutrophil degranulation",0.0001619055,1.114881,10,8.969563,0.001452222,2.96528e-07,3.84312031683168e-05,2,0.3503622,2,5.708378,0.0005336179,1,0.03068167,0.35955511217547
"GO:0015986","ATP synthesis coupled proton transport",0.001076998,7.416209,25,3.370995,0.003630555,2.999929e-07,3.84990888333333e-05,25,4.379528,4,0.9133404,0.001067236,0.16,0.6605535,1
"GO:1903371","regulation of endoplasmic reticulum tubular network organization",0.0005907742,4.068071,18,4.424701,0.002613999,3.11337e-07,3.95670032038835e-05,5,0.8759056,2,2.283351,0.0005336179,0.4,0.2128166,0.81170433974359
"GO:0045977","positive regulation of mitotic cell cycle, embryonic",0.0007247995,4.990969,20,4.007238,0.002904444,3.305962e-07,4.16106178653846e-05,3,0.5255434,2,3.805585,0.0005336179,0.6666667,0.08130004,0.583465925
"GO:0016331","morphogenesis of embryonic epithelium",0.02259694,155.6025,221,1.420285,0.0320941,3.37987e-07,4.20403503113208e-05,172,30.13115,50,1.659412,0.01334045,0.2906977,0.0001232599,0.00794813837931034
"GO:0006265","DNA topological change",0.0004709625,3.243048,16,4.933631,0.002323555,3.404337e-07,4.20403503113208e-05,8,1.401449,3,2.140642,0.0008004269,0.375,0.1511789,0.748651844270323
"GO:0019441","tryptophan catabolic process to kynurenine",0.0005972176,4.11244,18,4.376963,0.002613999,3.63118e-07,4.44225665420561e-05,7,1.226268,1,0.8154825,0.000266809,0.1428571,0.7403313,1
"GO:0021571","rhombomere 5 development",0.0003064209,2.110015,13,6.161095,0.001887888,3.729808e-07,4.48600196396396e-05,4,0.7007245,1,1.427094,0.000266809,0.25,0.5371838,1
"GO:0051639","actin filament network formation",0.001483407,10.21474,30,2.936933,0.004356666,3.762521e-07,4.48600196396396e-05,11,1.926992,6,3.113661,0.001600854,0.5454545,0.005945777,0.13098096
"GO:0021930","cerebellar granule cell precursor proliferation",0.001483555,10.21576,30,2.93664,0.004356666,3.770146e-07,4.48600196396396e-05,6,1.051087,3,2.854189,0.0008004269,0.5,0.07076376,0.572191338964242
"GO:0034112","positive regulation of homotypic cell-cell adhesion",0.0005360048,3.690929,17,4.605886,0.002468777,3.80402e-07,4.48600196396396e-05,6,1.051087,2,1.902793,0.0005336179,0.3333333,0.283843,0.930122039119804
"GO:0016198","axon choice point recognition",0.002617187,18.02195,43,2.385979,0.006244554,3.94992e-07,4.616469e-05,7,1.226268,4,3.26193,0.001067236,0.5714286,0.02100642,0.293149294029851
"GO:0021534","cell proliferation in hindbrain",0.001493105,10.28152,30,2.917855,0.004356666,4.293405e-07,4.97233984210526e-05,7,1.226268,3,2.446448,0.0008004269,0.4285714,0.1080818,0.685460640503876
"GO:0002418","immune response to tumor cell",3.931653e-05,0.2707336,6,22.162,0.0008713331,4.33038e-07,4.97233984210526e-05,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0000053","argininosuccinate metabolic process",9.533462e-05,0.6564742,8,12.18631,0.001161778,4.767209e-07,5.42632746173913e-05,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0003334","keratinocyte development",0.001343838,9.253672,28,3.025826,0.004066221,5.093564e-07,5.7478235137931e-05,14,2.452536,5,2.038706,0.001334045,0.3571429,0.08237166,0.583465925
"GO:0045647","negative regulation of erythrocyte differentiation",0.0008167521,5.624155,21,3.733894,0.003049666,5.239853e-07,5.86236545042735e-05,11,1.926992,3,1.55683,0.0008004269,0.2727273,0.3006864,0.930122039119804
"GO:0003190","atrioventricular valve formation",0.001352269,9.311726,28,3.006961,0.004066221,5.743172e-07,6.3710272440678e-05,9,1.57663,5,3.171321,0.001334045,0.5555556,0.01109786,0.201691119417476
"GO:0035261","external genitalia morphogenesis",0.0002202118,1.516378,11,7.254126,0.001597444,6.08971e-07,6.698681e-05,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:1903056","regulation of melanosome organization",0.0005581715,3.843569,17,4.422973,0.002468777,6.572953e-07,7.16999623083333e-05,2,0.3503622,1,2.854189,0.000266809,0.5,0.3196806,0.930122039119804
"GO:0048469","cell maturation",0.01570835,108.1677,162,1.497674,0.02352599,6.709464e-07,7.25842014545455e-05,156,27.32825,43,1.573463,0.01147279,0.275641,0.001177557,0.0448087823546512
"GO:2000053","regulation of Wnt signaling pathway involved in dorsal/ventral axis specification",0.0002717574,1.871322,12,6.412581,0.001742666,6.861788e-07,7.36236105901639e-05,3,0.5255434,2,3.805585,0.0005336179,0.6666667,0.08130004,0.583465925
"GO:0001890","placenta development",0.01716294,118.184,174,1.47228,0.02526866,7.373489e-07,7.84707081382114e-05,178,31.18224,47,1.507268,0.01254002,0.2640449,0.001908113,0.0621323362437811
"GO:0090245","axis elongation involved in somitogenesis",0.0002759258,1.900025,12,6.315706,0.001742666,8.024379e-07,8.4142038288e-05,4,0.7007245,2,2.854189,0.0005336179,0.5,0.1439318,0.748651844270323
"GO:0009950","dorsal/ventral axis specification",0.00170863,11.76563,32,2.719787,0.00464711,8.034954e-07,8.4142038288e-05,15,2.627717,8,3.044468,0.002134472,0.5333333,0.001754499,0.0590395678920309
"GO:0071171","site-specific DNA replication termination at RTS1 barrier",2.368125e-05,0.1630691,5,30.66185,0.0007261109,8.378901e-07,8.63620583385827e-05,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:1902979","mitotic DNA replication termination",2.368125e-05,0.1630691,5,30.66185,0.0007261109,8.378901e-07,8.63620583385827e-05,1,0.1751811,1,5.708378,0.000266809,1,0.1751811,0.748651844270323
"GO:0014033","neural crest cell differentiation",0.01388794,95.63238,146,1.52668,0.02120244,8.523229e-07,8.71633340703125e-05,71,12.43786,26,2.090392,0.006937033,0.3661972,9.628417e-05,0.00656437388177083
"GO:0071786","endoplasmic reticulum tubular network organization",0.001148938,7.911588,25,3.159922,0.003630555,9.45801e-07,9.59731402325581e-05,14,2.452536,4,1.630965,0.001067236,0.2857143,0.2197802,0.828180260218768
