"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0007005","mitochondrion organization",0.03487868,746.7524,1057,1.415462,0.04936945,6.859455e-28,2.65481083367647e-25,540,302.6841,398,1.314902,0.03781473,0.737037,5.784044e-18,4.42512994162791e-16
"GO:0044271","cellular nitrogen compound biosynthetic process",0.28135,6023.704,6748,1.120241,0.3151798,7.452095e-28,2.801774803e-25,3480,1950.631,2212,1.133992,0.2101663,0.6356322,1.471611e-23,1.77659900449541e-21
"GO:0034976","response to endoplasmic reticulum stress",0.01728898,370.1571,596,1.610127,0.02783746,7.863051e-28,2.87416355858333e-25,244,136.7684,196,1.43308,0.01862233,0.8032787,8.44669e-16,5.63959848712121e-14
"GO:1901991","negative regulation of mitotic cell cycle phase transition",0.01471328,315.0113,524,1.663432,0.02447454,1.384202e-27,4.92289570756757e-25,199,111.5447,157,1.407507,0.01491686,0.7889447,9.775345e-12,4.51346543350877e-10
"GO:0034620","cellular response to unfolded protein",0.007365852,157.7029,311,1.972063,0.01452592,1.878659e-27,6.50559836342105e-25,121,67.82367,99,1.459667,0.009406176,0.8181818,1.724892e-09,6.02065088275862e-08
"GO:0016071","mRNA metabolic process",0.04632605,991.8406,1339,1.350015,0.06254087,3.721687e-27,1.25573536494872e-24,659,369.3867,485,1.312987,0.04608076,0.7359636,2.00649e-21,2.16421327131148e-19
"GO:0006986","response to unfolded protein",0.01004239,215.0075,389,1.809239,0.01816908,5.481791e-27,1.803372194225e-24,160,89.68419,131,1.460681,0.01244656,0.81875,3.71197e-12,1.80242853247232e-10
"GO:0006807","nitrogen compound metabolic process",0.4177657,8944.363,9712,1.085824,0.4536198,1.609032e-26,5.16420782634146e-24,5667,3176.502,3589,1.129859,0.3409976,0.6333157,1.959828e-40,8.89288850068966e-38
"GO:0032984","macromolecular complex disassembly",0.01181945,253.0544,438,1.730853,0.02045773,1.826168e-26,5.7215582647619e-24,191,107.0605,144,1.345034,0.01368171,0.7539267,1.934703e-08,5.99029571223529e-07
"GO:1901990","regulation of mitotic cell cycle phase transition",0.03065848,656.3981,940,1.432058,0.04390472,2.218574e-26,6.78935238744186e-24,393,220.2868,300,1.361861,0.02850356,0.7633588,2.225123e-17,1.6088128328022e-15
"GO:0040029","regulation of gene expression, epigenetic",0.01531664,327.9293,535,1.631449,0.02498832,2.536469e-26,7.58577172068182e-24,248,139.0105,161,1.158186,0.01529691,0.6491935,0.002624793,0.0252852496976574
"GO:0006396","RNA processing",0.06062086,1297.893,1677,1.292095,0.07832788,1.157503e-25,3.38479599488889e-23,893,500.5499,653,1.304565,0.06204276,0.731243,2.899456e-27,5.22656732931507e-25
"GO:0016569","covalent chromatin modification",0.04489687,961.242,1292,1.344094,0.06034563,1.493214e-25,4.27156587521739e-23,471,264.0078,370,1.401474,0.03515439,0.7855626,3.405281e-25,4.66771798739583e-23
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",0.01037264,222.0782,392,1.765144,0.0183092,2.661187e-25,7.45075739e-23,155,86.88156,120,1.381191,0.01140143,0.7741935,2.077923e-08,6.37375029300699e-07
"GO:0046907","intracellular transport",0.1002658,2146.691,2613,1.217222,0.1220458,3.911108e-25,1.07221396191667e-22,1321,740.4551,963,1.300552,0.09149644,0.7289932,2.676706e-39,9.78410395944444e-37
"GO:1901987","regulation of cell cycle phase transition",0.03326592,712.2233,995,1.397034,0.04647361,1.333845e-24,3.58205435816327e-22,419,234.8605,322,1.371027,0.03059382,0.7684964,2.401686e-19,2.21005497020979e-17
"GO:0010467","gene expression",0.2974556,6368.524,7052,1.107321,0.3293788,2.423923e-24,6.3792805514e-22,3749,2101.413,2398,1.141137,0.2278385,0.6396372,2.854847e-28,5.52454877544118e-26
"GO:0034655","nucleobase-containing compound catabolic process",0.02398558,513.5312,755,1.470212,0.0352639,3.459084e-24,8.92511497176471e-22,358,200.6684,256,1.275737,0.02432304,0.7150838,8.811417e-10,3.18542407425824e-08
"GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress",0.006905222,147.8408,285,1.927749,0.01331154,6.65475e-24,1.68403567788462e-21,113,63.33946,89,1.405127,0.008456057,0.7876106,3.447167e-07,8.67328308852773e-06
"GO:0006886","intracellular protein transport",0.05265118,1127.262,1467,1.301384,0.06851938,1.294711e-23,3.21454755641509e-21,701,392.9288,522,1.328485,0.0495962,0.7446505,6.13568e-25,8.073941312e-23
"GO:0006914","autophagy",0.01661622,355.7533,557,1.565692,0.02601588,1.565933e-23,3.81594673092593e-21,248,139.0105,190,1.366803,0.01805226,0.766129,9.263856e-12,4.30752936763251e-10
"GO:0034654","nucleobase-containing compound biosynthetic process",0.2557896,5476.456,6104,1.114589,0.2851004,1.402722e-22,3.35607614509091e-20,3049,1709.044,1927,1.127531,0.1830879,0.6320105,1.34702e-18,1.11480730691824e-16
"GO:0045786","negative regulation of cell cycle",0.05028554,1076.613,1400,1.300374,0.06539,1.90144e-22,4.46804445714286e-20,558,312.7736,432,1.381191,0.04104513,0.7741935,9.276257e-27,1.48861299832927e-24
"GO:0043620","regulation of DNA-templated transcription in response to stress",0.007810973,167.2329,306,1.829783,0.01429239,2.962701e-22,6.8396811331579e-20,119,66.70261,95,1.424232,0.009026128,0.7983193,4.081573e-08,1.19887096220982e-06
"GO:1903047","mitotic cell cycle process",0.05188684,1110.897,1436,1.292649,0.06707146,4.195556e-22,9.51884851793103e-20,640,358.7368,487,1.357541,0.04627078,0.7609375,6.217798e-27,1.04897440874359e-24
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",0.004389168,93.97209,201,2.138933,0.009388136,5.183803e-22,1.15616379113559e-19,69,38.67631,55,1.422059,0.005225653,0.7971014,3.235335e-05,0.000540276310469543
"GO:0018130","heterocycle biosynthetic process",0.2603968,5575.096,6197,1.11155,0.2894442,5.420932e-22,1.18890073646667e-19,3115,1746.039,1967,1.12655,0.1868884,0.6314607,9.125434e-19,7.64850866280255e-17
"GO:0006839","mitochondrial transport",0.0153724,329.1231,515,1.564764,0.02405418,8.116191e-22,1.75083536670492e-19,239,133.9658,176,1.313769,0.01672209,0.7364017,1.162262e-08,3.70319749588378e-07
"GO:0022411","cellular component disassembly",0.02690115,575.9537,814,1.413308,0.03801962,1.473975e-21,3.12839306854839e-19,397,222.5289,282,1.267251,0.02679335,0.7103275,3.939847e-10,1.50710600793605e-08
"GO:0006325","chromatin organization",0.06027632,1290.516,1633,1.265385,0.07627277,1.565235e-21,3.26935355e-19,693,388.4446,485,1.248569,0.04608076,0.6998557,1.218659e-14,7.22357377522523e-13
"GO:0034470","ncRNA processing",0.02131152,456.2797,669,1.466206,0.03124708,2.555441e-21,5.25422626859375e-19,396,221.9684,296,1.333523,0.02812352,0.7474747,5.049823e-15,3.09072655148837e-13
"GO:0044033","multi-organism metabolic process",0.007881059,168.7335,304,1.801658,0.01419897,3.471697e-21,7.02831704969231e-19,147,82.39735,115,1.395676,0.01092637,0.7823129,1.401771e-08,4.412895834689e-07
"GO:0043170","macromolecule metabolic process",0.5591263,11970.89,12650,1.05673,0.5908454,3.702197e-21,7.38139550348485e-19,7605,4262.802,4786,1.122736,0.4547268,0.6293228,6.944781e-56,9.1386373179e-53
"GO:0007049","cell cycle",0.1118686,2395.106,2838,1.184916,0.1325549,4.161287e-21,8.17289188552239e-19,1344,753.3472,987,1.310153,0.09377672,0.734375,1.465028e-42,8.21237289541667e-40
"GO:0031329","regulation of cellular catabolic process",0.03486485,746.4564,1011,1.354399,0.04722092,4.235086e-21,8.1955142167647e-19,405,227.0131,311,1.369965,0.02954869,0.7679012,1.22075e-18,1.01669931962025e-16
"GO:0000278","mitotic cell cycle",0.05761709,1233.582,1563,1.267042,0.07300327,7.838048e-21,1.49479527002899e-18,697,390.6867,525,1.343788,0.04988124,0.7532281,4.296539e-27,7.53842089346667e-25
"GO:0006259","DNA metabolic process",0.0547725,1172.679,1493,1.273153,0.06973377,1.227757e-20,2.30800776614286e-18,781,437.7709,554,1.265502,0.05263658,0.709347,1.803783e-18,1.4834987810625e-16
"GO:1902807","negative regulation of cell cycle G1/S phase transition",0.007958434,170.3901,304,1.784142,0.01419897,1.320423e-20,2.44724595169014e-18,101,56.61314,87,1.536746,0.008266033,0.8613861,7.798955e-11,3.2476724318038e-09
"GO:0031570","DNA integrity checkpoint",0.01036112,221.8317,371,1.672439,0.01732835,2.502551e-20,4.57375952902778e-18,152,85.19998,122,1.431925,0.01159145,0.8026316,2.573759e-10,1.00498797272997e-08
"GO:0000077","DNA damage checkpoint",0.009835219,210.572,356,1.690633,0.01662774,2.91736e-20,5.25884112876712e-18,143,80.15524,115,1.434716,0.01092637,0.8041958,6.686703e-10,2.47163833643258e-08
"GO:0019438","aromatic compound biosynthetic process",0.2617156,5603.332,6195,1.105592,0.2893508,4.780963e-20,8.50171515094595e-18,3119,1748.281,1961,1.121673,0.1863183,0.6287272,1.68564e-17,1.23918082458101e-15
"GO:0070647","protein modification by small protein conjugation or removal",0.08073965,1728.636,2100,1.214831,0.09808501,8.715769e-20,1.52921072361333e-17,1011,566.692,723,1.275825,0.06869359,0.7151335,1.885522e-25,2.69691130413044e-23
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.004320693,92.50605,192,2.07554,0.008967772,9.12568e-20,1.58006346210526e-17,67,37.55525,53,1.411254,0.005035629,0.7910448,6.640561e-05,0.00104400408839904
"GO:0009894","regulation of catabolic process",0.05052322,1081.702,1383,1.278541,0.06459598,9.3517e-20,1.59816909480519e-17,564,316.1368,428,1.353844,0.04066508,0.7588652,2.243092e-23,2.63543282392857e-21
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",0.007844568,167.9522,297,1.76836,0.01387202,1.168129e-19,1.97069352705128e-17,97,54.37104,84,1.54494,0.007980998,0.8659794,9.113262e-11,3.7475442080625e-09
"GO:0031397","negative regulation of protein ubiquitination",0.008712032,186.5246,321,1.720953,0.01499299,1.800126e-19,2.99846304227848e-17,138,77.35261,109,1.409131,0.01035629,0.7898551,1.264862e-08,4.02036692222222e-07
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.005438963,116.4482,225,1.93219,0.01050911,2.505525e-19,4.121275434375e-17,118,66.14209,85,1.285112,0.00807601,0.720339,0.0002456529,0.00329851684806122
"GO:0045184","establishment of protein localization",0.1070471,2291.878,2705,1.180255,0.1263428,2.79045e-19,4.5332755e-17,1320,739.8946,969,1.309646,0.09206651,0.7340909,1.201113e-41,6.07901767961538e-39
"GO:0015031","protein transport",0.09948455,2129.964,2530,1.187813,0.1181691,3.038064e-19,4.87535172878049e-17,1233,691.1288,911,1.318134,0.08655582,0.7388483,5.562737e-41,2.71111319196296e-38
"GO:0010498","proteasomal protein catabolic process",0.02340176,501.0316,710,1.417076,0.03316207,3.223924e-19,5.1112790260241e-17,310,173.7631,248,1.42723,0.02356295,0.8,3.445234e-19,3.05562489536913e-17
"GO:0044773","mitotic DNA damage checkpoint",0.007112038,152.2687,274,1.79945,0.01279776,3.442938e-19,5.39352632642857e-17,100,56.05262,83,1.480752,0.007885986,0.83,9.512286e-09,3.04555161737226e-07
"GO:0043241","protein complex disassembly",0.009706093,207.8074,347,1.669815,0.01620738,5.105015e-19,7.90316381e-17,159,89.12366,122,1.368885,0.01159145,0.7672956,4.042753e-08,1.19012498270694e-06
"GO:0006417","regulation of translation",0.03227228,690.9495,931,1.347421,0.04348435,5.947138e-19,9.09981266767442e-17,427,239.3447,310,1.295203,0.02945368,0.7259953,7.167121e-13,3.72775277624506e-11
"GO:0070646","protein modification by small protein removal",0.02222504,475.838,678,1.424855,0.03166745,6.596963e-19,9.9780961054023e-17,306,171.521,219,1.276812,0.0208076,0.7156863,1.275978e-08,4.0459263860241e-07
"GO:0016236","macroautophagy",0.00933476,199.8572,336,1.6812,0.0156936,7.122564e-19,1.06506613268182e-16,150,84.07893,116,1.379656,0.01102138,0.7733333,3.985456e-08,1.17672321690583e-06
"GO:0051726","regulation of cell cycle",0.1044818,2236.956,2640,1.180175,0.1233069,8.514386e-19,1.25888545364045e-16,1142,640.1209,846,1.321625,0.08038005,0.7408056,9.649607e-39,3.2558763721282e-36
"GO:0016579","protein deubiquitination",0.02140113,458.1981,656,1.431695,0.03063989,9.229741e-19,1.34949068687778e-16,290,162.5526,208,1.279586,0.01976247,0.7172414,2.211696e-08,6.76830410790698e-07
"GO:0044774","mitotic DNA integrity checkpoint",0.007574658,162.1734,285,1.757378,0.01331154,1.367471e-18,1.97742317461538e-16,107,59.9763,87,1.450573,0.008266033,0.8130841,2.988402e-08,8.95771797676538e-07
"GO:0010869","regulation of receptor biosynthetic process",0.001092304,23.38624,77,3.292535,0.00359645,1.646029e-18,2.35435821858696e-16,20,11.21052,18,1.605634,0.001710214,0.9,0.001245254,0.0134645007280197
"GO:0009299","mRNA transcription",0.001068327,22.87289,76,3.322711,0.003549743,1.671655e-18,2.36530195107527e-16,25,14.01315,19,1.355869,0.001805226,0.76,0.03257471,0.183891295105105
"GO:0016570","histone modification",0.03245014,694.7574,932,1.341475,0.04353106,1.716129e-18,2.40239803308511e-16,352,197.3052,278,1.408985,0.0264133,0.7897727,7.675446e-20,7.53740253089552e-18
"GO:0034248","regulation of cellular amide metabolic process",0.03548361,759.7042,1005,1.322883,0.04694068,2.938918e-18,4.07086546968421e-16,461,258.4026,335,1.296427,0.03182898,0.7266811,6.813702e-14,3.84813324540773e-12
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",0.02219675,475.2324,673,1.416149,0.03143391,3.140346e-18,4.304563855625e-16,299,167.5973,240,1.432004,0.02280285,0.8026756,5.810325e-19,4.99725925980392e-17
"GO:0016073","snRNA metabolic process",0.004095847,87.69208,180,2.052637,0.008407286,3.504398e-18,4.75405910123711e-16,86,48.20525,69,1.431379,0.006555819,0.8023256,2.078927e-06,4.49205260968801e-05
"GO:0010871","negative regulation of receptor biosynthetic process",0.0003393503,7.265489,41,5.643116,0.001914993,5.044816e-18,6.77395242285714e-16,6,3.363157,5,1.486698,0.0004750594,0.8333333,0.1768766,0.54829662647821
"GO:0051028","mRNA transport",0.009205328,197.0861,328,1.664248,0.01531994,7.182148e-18,9.5464530840404e-16,146,81.83682,113,1.380797,0.01073634,0.7739726,5.491027e-08,1.58110337621444e-06
"GO:0007093","mitotic cell cycle checkpoint",0.01073056,229.7414,370,1.610506,0.01728164,7.371483e-18,9.7001344797e-16,149,83.5184,116,1.388915,0.01102138,0.7785235,2.014404e-08,6.19335098971963e-07
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal",0.009944804,212.9183,348,1.63443,0.01625409,9.158956e-18,1.19329407924752e-15,149,83.5184,117,1.400889,0.01111639,0.7852349,7.050223e-09,2.3020815001737e-07
"GO:1901362","organic cyclic compound biosynthetic process",0.2701165,5783.194,6339,1.096107,0.2960766,1.264174e-17,1.63090839862745e-15,3241,1816.665,2035,1.120184,0.1933492,0.6278926,7.731683e-18,5.78075094301136e-16
"GO:0019080","viral gene expression",0.006005482,128.5774,235,1.827693,0.01097618,2.041977e-17,2.60877430514563e-15,127,71.18682,97,1.362612,0.009216152,0.7637795,1.413556e-06,3.15806169847199e-05
"GO:0006342","chromatin silencing",0.003569935,76.4323,161,2.106439,0.007519851,2.165471e-17,2.73994547009615e-15,97,54.37104,45,0.8276465,0.004275534,0.4639175,0.9781686,1
"GO:0000075","cell cycle checkpoint",0.01451916,310.8553,469,1.508741,0.02190565,2.419995e-17,3.03282992428571e-15,200,112.1052,156,1.39155,0.01482185,0.78,5.831518e-11,2.48339629003236e-09
"GO:1901532","regulation of hematopoietic progenitor cell differentiation",0.005496316,117.6761,219,1.86104,0.01022887,3.831467e-17,4.75644096726415e-15,113,63.33946,70,1.105156,0.006650831,0.619469,0.120408,0.450511479101507
"GO:0072367","regulation of lipid transport by regulation of transcription from RNA polymerase II promoter",0.0002106931,4.510939,32,7.093866,0.001494629,4.105683e-17,5.04922267261682e-15,4,2.242105,4,1.784038,0.0003800475,1,0.09869037,0.400014432490034
"GO:0006369","termination of RNA polymerase II transcription",0.0030435,65.16134,143,2.194553,0.006679122,5.170106e-17,6.29939119018519e-15,69,38.67631,54,1.396204,0.005130641,0.7826087,9.711424e-05,0.00144725513494904
"GO:0045814","negative regulation of gene expression, epigenetic",0.005415112,115.9376,216,1.863072,0.01008874,5.590526e-17,6.74914969119266e-15,114,63.89998,59,0.9233179,0.005605701,0.5175439,0.8466085,1
"GO:0016072","rRNA metabolic process",0.01336385,286.12,436,1.523836,0.02036432,6.88213e-17,8.23290442454546e-15,259,145.1763,194,1.336306,0.0184323,0.7490347,1.855488e-10,7.33224221981982e-09
"GO:0000375","RNA splicing, via transesterification reactions",0.01969541,421.6786,599,1.420513,0.02797758,1.263676e-16,1.49808220576577e-14,288,161.4315,224,1.387585,0.02128266,0.7777778,7.000454e-15,4.20634585324201e-13
"GO:0000398","mRNA splicing, via spliceosome",0.01964082,420.5099,597,1.419705,0.02788417,1.575419e-16,1.85097666258929e-14,285,159.75,223,1.395931,0.02118765,0.7824561,2.411824e-15,1.51129485790476e-13
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway",0.006538327,139.9856,247,1.764467,0.01153667,1.612038e-16,1.87723964973451e-14,94,52.68946,75,1.423435,0.007125891,0.7978723,1.134425e-06,2.57377561637931e-05
"GO:0072369","regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter",9.909263e-05,2.121573,23,10.84101,0.001074264,1.640802e-16,1.89397487e-14,2,1.121052,2,1.784038,0.0001900238,1,0.3141765,0.741170412961635
"GO:0051220","cytoplasmic sequestering of protein",0.00156531,33.51329,91,2.71534,0.00425035,1.86659e-16,2.13586589652174e-14,39,21.86052,30,1.372337,0.002850356,0.7692308,0.005645788,0.0470022500645161
"GO:0046700","heterocycle catabolic process",0.02712777,580.8056,784,1.349849,0.0366184,2.519522e-16,2.8581370687931e-14,403,225.892,273,1.208542,0.02593824,0.6774194,8.196043e-07,1.91226471342199e-05
"GO:0006281","DNA repair",0.03332691,713.5291,936,1.31179,0.04371789,3.193918e-16,3.59220230444444e-14,497,278.5815,369,1.324567,0.03505938,0.7424547,1.340449e-17,9.90953280393258e-16
"GO:0031331","positive regulation of cellular catabolic process",0.02467478,528.287,722,1.366681,0.03372256,3.304932e-16,3.6855593379661e-14,287,160.871,219,1.361339,0.0208076,0.7630662,5.033001e-13,2.64917040636e-11
"GO:0006521","regulation of cellular amino acid metabolic process",0.002578302,55.20145,125,2.264433,0.005838393,4.946171e-16,5.46946757890756e-14,60,33.63157,44,1.308295,0.004180523,0.7333333,0.004342611,0.038172624014028
"GO:0031124","mRNA 3'-end processing",0.003869767,82.85171,166,2.00358,0.007753386,5.325948e-16,5.840345811e-14,77,43.16052,63,1.459667,0.005985748,0.8181818,1.604792e-06,3.54915259294118e-05
"GO:0032868","response to insulin",0.01821489,389.9808,557,1.428275,0.02601588,5.745967e-16,6.24885783082645e-14,208,116.5894,160,1.372337,0.0152019,0.7692308,2.317041e-10,9.10147537880597e-09
"GO:0031123","RNA 3'-end processing",0.005205271,111.4449,206,1.848448,0.009621672,6.135735e-16,6.61804400532787e-14,107,59.9763,82,1.367207,0.007790974,0.7663551,7.226695e-06,0.000139641820124816
"GO:0006364","rRNA processing",0.0129454,277.1611,419,1.511756,0.01957029,8.768793e-16,9.38118269e-14,252,141.2526,188,1.330949,0.01786223,0.7460317,6.258122e-10,2.31973598304225e-08
"GO:0044270","cellular nitrogen compound catabolic process",0.02719085,582.156,781,1.341565,0.03647828,1.041006e-15,1.10472564145161e-13,405,227.0131,274,1.206979,0.02603325,0.6765432,9.268478e-07,2.13971757898246e-05
"GO:0022402","cell cycle process",0.08382797,1794.757,2124,1.183447,0.09920598,1.376624e-15,1.44919961728e-13,1007,564.4499,744,1.318098,0.07068884,0.7388282,2.060738e-33,5.02171321148148e-31
