"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0046907","intracellular transport",0.1002658,2985.215,3644,1.220683,0.1223928,3.324778e-35,5.0288222645977e-33,1321,829.9429,1031,1.242254,0.0873951,0.7804693,5.677564e-35,1.66024588168889e-32
"GO:0045184","establishment of protein localization",0.1070471,3187.113,3860,1.211127,0.1296477,8.574045e-35,1.28211202448864e-32,1320,829.3146,1043,1.257665,0.08841231,0.7901515,1.589564e-39,5.65326288540541e-37
"GO:0009892","negative regulation of metabolic process",0.242464,7218.881,8137,1.127183,0.2733013,9.256967e-35,1.36867897475281e-32,2580,1620.933,1842,1.136383,0.1561414,0.7139535,4.158717e-23,5.58413846969388e-21
"GO:0009057","macromolecule catabolic process",0.07301334,2173.826,2735,1.25815,0.09186175,1.016616e-33,1.48640554933333e-31,998,627.0121,760,1.212098,0.06442316,0.761523,1.82741e-20,1.75524731313869e-18
"GO:0001944","vasculature development",0.06536983,1946.256,2480,1.274241,0.08329695,1.253128e-33,1.81207817054945e-31,481,302.1972,402,1.330257,0.03407646,0.8357588,3.639254e-24,5.26252125120879e-22
"GO:0045637","regulation of myeloid cell differentiation",0.02379156,708.3462,1047,1.478091,0.03516609,1.300415e-33,1.86001749836957e-31,238,149.5279,177,1.183725,0.01500381,0.7436975,9.505323e-05,0.00137149720786184
"GO:0030099","myeloid cell differentiation",0.01803821,537.0517,835,1.554785,0.02804554,1.88047e-33,2.66076394946237e-31,191,119.9993,149,1.241674,0.01263033,0.7801047,4.344421e-06,8.43189320634218e-05
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",0.01037264,308.8246,540,1.748565,0.01813724,3.590997e-33,5.02701377904255e-31,155,97.38164,133,1.365761,0.01127405,0.8580645,1.698979e-10,6.21024018361111e-09
"GO:0009896","positive regulation of catabolic process",0.03194952,951.233,1334,1.40239,0.0448057,5.962522e-33,8.2590344208421e-31,348,218.6375,288,1.317249,0.02441299,0.8275862,1.77716e-16,1.15770536831683e-14
"GO:0006357","regulation of transcription from RNA polymerase II promoter",0.2083136,6202.121,7048,1.136385,0.2367245,7.866751e-33,1.07831850426042e-30,1970,1237.689,1499,1.211128,0.1270662,0.7609137,2.892053e-40,1.15322804324242e-37
"GO:0043491","protein kinase B signaling",0.003962777,117.9838,268,2.271499,0.009001444,1.352468e-32,1.83475530020619e-30,46,28.90036,39,1.349464,0.003305925,0.8478261,0.0009652045,0.0104536016588477
"GO:0035967","cellular response to topologically incorrect protein",0.008152827,242.7341,448,1.845641,0.01504719,1.632368e-32,2.19187046040816e-30,139,87.32934,116,1.328305,0.009833008,0.8345324,7.399418e-08,1.95128139202405e-06
"GO:0006351","transcription, DNA-templated",0.2286212,6806.738,7673,1.127265,0.2577167,2.425415e-32,3.22384201868687e-30,2600,1633.498,1729,1.058464,0.1465627,0.665,1.472789e-05,0.000256016254306473
"GO:0097659","nucleic acid-templated transcription",0.2286612,6807.931,7673,1.127068,0.2577167,2.95661e-32,3.890603099e-30,2601,1634.127,1729,1.058057,0.1465627,0.6647443,1.668692e-05,0.000286288370638853
"GO:0006914","autophagy",0.01661622,494.7148,775,1.566559,0.0260303,4.485074e-32,5.84347413524753e-30,248,155.8106,200,1.28361,0.01695346,0.8064516,7.013553e-10,2.40342041476562e-08
"GO:0035966","response to topologically incorrect protein",0.01087519,323.787,555,1.71409,0.01864105,5.450555e-32,7.0135247023301e-30,180,113.0884,150,1.326397,0.0127151,0.8333333,1.138725e-09,3.84217494230769e-08
"GO:0030968","endoplasmic reticulum unfolded protein response",0.006560078,195.3132,380,1.945593,0.01276324,5.489726e-32,7.0135247023301e-30,114,71.62262,97,1.354321,0.008222429,0.8508772,1.256478e-07,3.20426240348837e-06
"GO:1903707","negative regulation of hemopoiesis",0.01381386,411.2802,668,1.624197,0.02243644,7.881276e-32,9.972087585e-30,135,84.81626,95,1.120068,0.008052895,0.7037037,0.04015847,0.205460850206065
"GO:0043409","negative regulation of MAPK cascade",0.01644219,489.5334,766,1.564755,0.02572801,1.414151e-31,1.77226790561905e-29,153,96.1251,123,1.279583,0.01042638,0.8039216,1.808499e-06,3.75431043769716e-05
"GO:0019058","viral life cycle",0.01971383,586.9398,887,1.511228,0.02979209,1.476986e-31,1.8335527145283e-29,298,187.2241,231,1.233816,0.01958125,0.7751678,3.026787e-08,8.3325293165272e-07
"GO:0015031","protein transport",0.09948455,2961.954,3580,1.208662,0.1202432,1.62732e-31,2.00129942803738e-29,1233,774.6552,973,1.256043,0.0824786,0.7891322,2.036123e-36,6.23100989697674e-34
"GO:1902895","positive regulation of pri-miRNA transcription from RNA polymerase II promoter",0.001949938,58.0555,167,2.876558,0.005609109,1.855658e-31,2.24876444770642e-29,20,12.56537,19,1.512092,0.001610579,0.95,0.001172995,0.0123384821782574
"GO:0001568","blood vessel development",0.06348615,1890.173,2398,1.268667,0.08054277,1.86272e-31,2.24876444770642e-29,458,287.747,381,1.32408,0.03229635,0.8318777,3.31432e-22,3.96483062545455e-20
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.004320693,128.64,281,2.18439,0.009438081,1.936738e-31,2.31686684927273e-29,67,42.094,55,1.3066,0.004662202,0.8208955,0.0004942014,0.00587992425189873
"GO:0031331","positive regulation of cellular catabolic process",0.02467478,734.6422,1065,1.449685,0.03577066,3.066658e-31,3.63550924522523e-29,287,180.3131,239,1.325472,0.02025939,0.8327526,1.60533e-14,8.87585607983193e-13
"GO:0010628","positive regulation of gene expression",0.1887093,5618.443,6413,1.141419,0.2153965,3.159653e-31,3.712310163125e-29,1800,1130.884,1390,1.229127,0.1178266,0.7722222,4.553038e-43,2.0576662505e-40
"GO:1902680","positive regulation of RNA biosynthetic process",0.1584605,4717.845,5457,1.156672,0.1832869,7.189633e-31,8.3724230661062e-29,1435,901.5655,1138,1.262249,0.0964652,0.7930314,1.288936e-44,7.37439514086957e-42
"GO:1902532","negative regulation of intracellular signal transduction",0.05021087,1494.928,1946,1.301735,0.06536123,1.11436e-30,1.28630379298246e-28,493,309.7364,383,1.236535,0.03246588,0.7768763,5.170866e-13,2.43883246215054e-11
"GO:0038093","Fc receptor signaling pathway",0.01619052,482.0403,752,1.560036,0.02525778,1.164944e-30,1.33299983443478e-28,184,115.6014,148,1.280261,0.01254556,0.8043478,1.556568e-07,3.90894624274809e-06
"GO:0072358","cardiovascular system development",0.06694201,1993.065,2503,1.255855,0.08406946,2.239047e-30,2.53996719594828e-28,490,307.8516,410,1.33181,0.0347546,0.8367347,7.849587e-25,1.27521870781481e-22
"GO:0044267","cellular protein metabolic process",0.3052669,9088.71,10001,1.100376,0.3359084,2.81097e-30,3.16150036153846e-28,3731,2344.07,2719,1.159948,0.2304823,0.728759,1.847445e-47,1.43003110323529e-44
"GO:0034645","cellular macromolecule biosynthetic process",0.3051643,9085.657,9996,1.100196,0.3357404,3.661717e-30,4.083435085e-28,3666,2303.233,2519,1.09368,0.2135289,0.6871249,6.288122e-17,4.26522667e-15
"GO:0009890","negative regulation of biosynthetic process",0.1554868,4629.31,5353,1.156328,0.1797938,4.238586e-30,4.68702127512605e-28,1537,965.6489,1135,1.175375,0.0962109,0.7384515,8.561309e-22,9.71191940784483e-20
"GO:0045893","positive regulation of transcription, DNA-templated",0.157536,4690.318,5416,1.154719,0.1819098,5.715913e-30,6.26797493058333e-28,1414,888.3718,1119,1.259608,0.09485462,0.791372,4.691085e-43,2.0576662505e-40
"GO:0006886","intracellular protein transport",0.05265118,1567.584,2021,1.289245,0.06788029,8.367633e-30,9.09997377247934e-28,701,440.4163,551,1.251089,0.04670679,0.78602,3.731354e-20,3.45780896380282e-18
"GO:0051246","regulation of protein metabolic process",0.2374257,7068.875,7908,1.118707,0.2656098,8.545149e-30,9.21685374516393e-28,2683,1685.645,1925,1.141996,0.1631771,0.7174804,5.345887e-26,9.01878551705128e-24
